id	prodotto	descrizione	categoria
101194013	syrom nastro adesivo in tela tes 702 syrom tes 702 38 mm x 25 m giallo 1743 258870 syrom	1 2 €6 65 3 5 €6 55 6 10 €6 44 10 €6 38 nastro in tela plastificata a trama fitta per riparare rilegare bordare etc. disponibile in otto colori.	_@nastro_
113549956	sogi levigatrice a nastro smussatrice sgolatrice per tubo raggiatrice sogi smu 76	nuova levigatrice a nastro smussatrice sgolatrice per tubo raggiatrice con piedistallomarca sogi modello smu 76potenza motore 3 kwgiri motore 2905 giri mindimensioni ...	_@nastro_
115052332	coltogum 163773 nastro di rinforzo 48 mm x 90 m	coltogum 163773 nastro di rinforzo 48 mm x 90 m	_@nastro_
115058055	draper 11911 bsen60454 nastro isolante 8 pezzi colore bianco	draper 11911 bsen60454 nastro isolante 8 pezzi colore bianco	_@nastro_
115058072	ks tools 141.6000 nastro per riparazioni vulcanizzante 18 mm	numero di tariffa doganale 5906 1000 ean code 4042146020432 eclass no. 23330202	_@nastro_
115061051	draper 11910 bs en 60454 nastro isolante 8 pezzi colore nero	draper 11910 bs en 60454 nastro isolante 8 pezzi colore nero	_@nastro_
118635798	sylglas wt506 nastro adesivo per perdite resistente all acqua 6 m x 50 mm	sylglas sylwt506 waterproof tape is purposely designed as a permanent leak sealant for piping and ta home tools	_@nastro_
118635800	tesa uk ltd tesa nastro biadesivo per fissaggi esterni 19 mm x 1 5 m	tesa nastro biadesivo per fissaggi esterni 19 mm x 1 5 m	_@nastro_
118658121	draper 11914 bsen60454 nastro isolante confezione da 8 colore verde	draper 11914 bsen60454 nastro isolante confezione da 8 colore verde	_@nastro_
118658122	velcro vel 60220 nastro biadesivo 20 mm x 10 metri colore nero	velcro vel 60220 nastro biadesivo 20 mm x 10 metri colore nero	_@nastro_
118766651	tesa spa 84429 nastro al silicone auto agglomerante nero	auto agglomerante applicabile su qualsiasi superfice al silicone	_@nastro_
118766652	tesa nastro per bardatura bassa da interni sensibile 50 m x 50 mm	tesa nastro per bardatura bassa da interni sensibile 50 m x 50 mm	_@nastro_
118767621	record power bb703pack lame per sega a nastro bs2500 pacco da 3	record power bb703pack lame per sega a nastro bs2500 pacco da 3	_@nastro_
118792522	draper 63384 nastro antiscivolo di sicurezza 50 mm	draper 63384 nastro antiscivolo di sicurezza 50 mm	_@nastro_
118793013	draper expert 90085 nastro isolante 10 x 19 mm colore marrone 8 pezzi 	draper expert 90085 nastro isolante 10 x 19 mm colore marrone 8 pezzi 	_@nastro_
119114410	syrom nastro adesivo in tela tes 702 syrom tes 702 38 mm x 25 m bianco 1723 258854 syrom	1 2 €7 01 3 5 €6 85 6 10 €6 70 10 €6 64 nastro in tela plastificata a trama fitta per riparare rilegare bordare etc. disponibile in otto colori.	_@nastro_
119197465	velcro 60219 biadesivo a nastro 20mm x 10m colore bianco	velcro 60219 biadesivo a nastro 20mm x 10m colore bianco	_@nastro_
119197948	abracs nastro di carta abrasiva 115mm x 5m x 60g	abracs nastro di carta abrasiva 115mm x 5m x 60g	_@nastro_
119971818	abracs nastro di carta abrasiva 115mm x 5m x 100g	abracs nastro di carta abrasiva 115mm x 5m x 100g	_@nastro_
120426477	silverline 633848 confezione display completa di 30 metri a nastro con blocco automatico della linguetta	silverline 633848 confezione display completa di 30 metri a nastro con blocco automatico della linguetta	_@nastro_
120451427	einhell 4311118 rt sb 250 u lama per sega a nastro	1790x 9 5 z6 25 4 hss in scatola	_@nastro_
120743723	tesa uk ltd tesa 6 x rulli di nastro da imballaggi in pvc extra resistente 50 mm x 66 m colore marrone	tesa 6 x rulli di nastro da imballaggi in pvc extra resistente 50 mm x 66 m colore marrone	_@nastro_
120867861	tesa 58137 00000 00 nastro segnaletico non adesivo	misure 100m 80mm non adesivo stampato sui entrambe i lati resistente ai raggi uv	_@nastro_
120867867	tesa 56348 00000 06 extra power universal nastro telato americano 10m 50mm argento	prodotto originale ed esclusivo prodotti per l ufficio e l uso personale marca tesa	_@nastro_
120867872	tesa 5338 00000 06 confezione di 3 rotoli nastro adesivo per mascheratura 50m x 30mm	misure 3 x 50m 30 mm formato convenienza massa adesiva in gomma naturale priva di solventi realizzato per il 55 con materia prima proveniente da fonti rinnovabili	_@nastro_
120867874	tesa 56388 00002 05 extra power universal nastro telato americano 25m 50mm bianco	misure 25m 50mm resistente agli agenti atmosferici adatto per le applicazioni in interni ed esterni taglio con le mani facilitato senza solventi	_@nastro_
120867876	tesa 56388 00001 07 extra power universal nastro telato americano 25m x 48mm nero	misure 25m 50mm resistente agli agenti atmosferici adatto per le applicazioni in interni ed esterni taglio con le mani facilitato senza solventi	_@nastro_
120867879	tesa 56348 00002 05 extra power universal nastro telato americano 10m 50mm verde	misure 10m 50mm resistente agli agenti atmosferici adatto per le applicazioni in interni ed esterni taglio con le mani facilitato senza solventi	_@nastro_
120867882	tesa 56395 00000 00 extra power extreme outdoor nastro telato americano	misure 20m 48mm per applicazioni permanenti in interni e in esterni trasparente per riparazioni invisibili facilmente strappabile a mano	_@nastro_
120867885	tesa 55731 00016 00 nastro biadesivo rimovibile 10m 50mm	misure 10m 50mm adatto per moquette tappeti e linoleum per applicazioni anche su superfici delicate come il parquet taglio con le mani facilitato	_@nastro_
120867886	tesa 55790 00002 00 powerbond ultra strong nastro biadesivo forte per tasselli	misure 9x 0 06m 20mm tenuta extra forte regge fino a 10 kg per 10 cm di nastro proteggere dal contatto diretto con l acqua	_@nastro_
120867892	tesa 56250 00001 00 precision outdoor nastro adesivo mascheratura per esterni blu	misure 25m 25mm rimovibile facilmente e senza residui fino a 6 settimane sia in interni sia in esterni ideale per tutti i tipi di vernice bordi precisi senza gocciolamento	_@nastro_
120867899	tesa 56362 00005 02 nastro adesivo in carta conformabile per bordi curvi	misure 25m 30mm super flessibile utilizzabile su superfici ruvide e lisce rimovibile facilmente e senza lasciare residui fino a 7 giorni in interni	_@nastro_
120867910	tesa 57388 00001 00 tesafilm 10 rotoli di nastro adesivo da 66 m	66m 15mm buona adesività trasparente facile svolgimento	_@nastro_
120867917	tesa 55742 00002 02 powerbond nastro biadesivo forte per interni 5m 38mm	misure 5m 38mm ideale per usi in interni tenuta extra forte tenuta sino a 4.2 kg per 10 cm di nastro	_@nastro_
120867920	tesa 55741 00002 04 powerbond nastro biadesivo forte per interni 5m 19mm	misure 5m 19mm ideale per usi in interni tenuta extra forte tenuta sino a 4.2 kg per 10 cm di nastro	_@nastro_
120867935	tesa 55679 00020 03 zanzariera per porta qualità standard bianco	misure 2x0 65m 2 2m facili da montare con il nastro attacca stacca possono essere facilmente adattate a diverse dimensioni non impediscono l apertura o la chiusura dell infisso	_@nastro_
120867937	tesa 55679 00021 03 zanzariera per porta qualità standard 2x0 65m 2 2m antracite	misure 2x0 65m 2 2m facili da montare con il nastro attacca stacca possono essere facilmente adattate a diverse dimensioni non impediscono l apertura o la chiusura dell infisso	_@nastro_
120868010	tesa 58134 00000 00 nastro adesivo da segnalazione bianco rosso	misure 66m 50mm adesivo senza solventi con alta resistenza ai raggi uv eccellente adesività su differenti superfici si taglia con le mani per una più facile e veloce applicazione	_@nastro_
120957932	tesa 56389 00000 11 extra power universal nastro telato americano 50m 50mm grigio	misure 50m 50mm resistente agli agenti atmosferici adatto per le applicazioni in interni ed esterni taglio con le mani facilitato senza solventi	_@nastro_
120980245	velcro ec60224 nastro bianco 20 mm x 50 cm	bianco 300 g per 20 x 20 mm 2 x 50 cm	_@nastro_
120980246	velcro ec60214 nastro bianco 20 mm x 2.5 m	bianco 300 g per 20 x 20 mm 2.5 m	_@nastro_
120980397	stormguard 05sr0363.5mw paraspifferi sigillante extra spesso autoadesivo 3 5 m colore bianco	stormguard 05sr0363.5mw paraspifferi sigillante extra spesso autoadesivo 3 5 m colore bianco	_@nastro_
121229665	tesa 58156 00000 00 tesapack eco strong nastro da imballo adesivo 66m 50mm verde	misure 66m 50mm forte supporto in polipropilene realizzato con plastica riciclata al 100 mandrino realizzato con cartone riciclato al 100 svolgimento silenzioso ottima tenuta	_@nastro_
121229666	tesa 57689 00000 00 nastro da imballo acrilico svolgimento silenzioso trasparente	misure 66m 50mm massa adesiva priva di solventi utilizzabile su carta e cartone svolgimento silenzioso ottima tenuta	_@nastro_
121229668	tesa 05088 00000 00 nastro adesivo in carta standard senza solventi 38mm trasparente	misure 50m 38mm massa adesiva in gomma naturale priva di solventi realizzato per il 55 con materia prima proveniente da fonti rinnovabili rimovibile facilmente e senza residui fino a 96 ore dall applicazione	_@nastro_
121659100	velcro vel ec60368 nastro in velcro adesivo 25 m x 50 mm colore nero	velcro vel ec60368 nastro in velcro adesivo 25 m x 50 mm colore nero	_@nastro_
121825327	rubson maison nastro rinnova fughe 38 mm x 3 35 m	rubson maison nastro rinnova fughe 38 mm x 3 35 m	_@nastro_
121917230	metrica 39272 flessometri a rotella	rotella 15 m x 13 mm cm inch nastro in acciaio inox contrappeso in ottone	_@nastro_
121917231	metrica 39238 flessometri a rotella	rotella 30 m x 13 mm metrica action steel nastro acciaio	_@nastro_
121917251	metrica 39240 flessometri a rotella	rotella 50 m x 13 mm metrica action steel nastro acciaio	_@nastro_
121956899	tesa 57707 00000 00 nastro per mascheratura modello nopi 33 m x 50 mm colore giallo	tesa 57707 00000 00 nastro per mascheratura modello nopi 33 m x 50 mm colore giallo	_@nastro_
121956918	tesa 56172 00005 01 nastro biadesivo universale 25m 50mm	misure 25m 50mm ideale per il fissaggio di tappeti per la decorazione e per il fai da te taglio con le mani facilitato supporto filmico estremamente sottile	_@nastro_
121956923	tesa 55446 00003 01 nastro adesivo di protezione resistente	tesa 55446 00003 01 nastro adesivo di protezione resistente	_@nastro_
121956924	tesa 05255 00004 01 nastro in fibra di vetro	tesa 05255 00004 01 nastro in fibra di vetro	_@nastro_
121956927	tesa 56270 00000 00 nastro adesivo di protezione per interni	tesa 56270 00000 00 nastro adesivo di protezione per interni	_@nastro_
121956928	tesa 56261 00000 00 nastro per mascheratura precision sensitive per lavori di precisione 25 m x 38 mm	tesa 56261 00000 00 nastro per mascheratura precision sensitive per lavori di precisione 25 m x 38 mm	_@nastro_
121958741	mannesmann m00208 set attrezzi per impianti elettrici auto 82 pz.	set attrezzi per impianti elettrici auto contiene anche 2 avvitatori elettrici 1 tester per luci auto 1 pinza per capicorda con capicorda e film retroretraibili e 1 nastro universale	_@nastro_
122140476	suki nastro auto amalgamante per riparazioni e isolamento 10 m x 19 mm colore nero	suki nastro auto amalgamante per riparazioni e isolamento 10 m x 19 mm colore nero	_@nastro_
122140479	tesa spa 84426 nastro in alluminio grigio	resistente all umidità sopporta l escursione termica 25 x 50 mm	_@nastro_
122188893	tesa uk ltd tesa nastro biadesivo per fissaggi interni 19 mm x 1 5 m	tesa nastro biadesivo per fissaggi interni 19 mm x 1 5 m	_@nastro_
122256564	tesa uk ltd tesa nastro di carta da imbianchino per interni 5 mesi senza tracce 50 mm x 50 m	tesa nastro di carta da imbianchino per interni 5 mesi senza tracce 50 mm x 50 m	_@nastro_
122256569	tesa spa 84442 nastro per segnalazioni bianco rosso	in pvc 33 m x 50 mm bianco rosso	_@nastro_
122256571	tesa uk ltd tesa nastro adesivo 48 mm x 25 m colore trasparente	tesa nastro adesivo 48 mm x 25 m colore trasparente	_@nastro_
122256574	tesa 05263 00000 00 nastro di carta da imbianchino per linee dritte risultati perfetti e rapidi 50 m x 50 mm	tesa 05263 00000 00 nastro di carta da imbianchino per linee dritte risultati perfetti e rapidi 50 m x 50 mm	_@nastro_
122261699	gah alberts nastro adesivo antiscivolo in plastica 18 m x 50 mm colore antracite	gah alberts nastro adesivo antiscivolo in plastica 18 m x 50 mm colore antracite	_@nastro_
122367155	tesa uk ltd tesa 6 x rulli di nastro per imballaggi in pvc extra resistente 50 mm x 66 m colore trasparente	tesa 6 x rulli di nastro per imballaggi in pvc extra resistente 50 mm x 66 m colore trasparente	_@nastro_
122455077	tesa uk ltd tesa nastro adesivo da imballaggio confezione da 6 rotoli 50 mm x 66 m colore trasparente	tesa nastro adesivo da imballaggio confezione da 6 rotoli 50 mm x 66 m colore trasparente	_@nastro_
122455078	brema 160.061 dispenser nastro adesivo 50 mm	brema 160.061 dispenser nastro adesivo 50 mm	_@nastro_
122572937	pattex nastro adesivo per riparazioni power tape lunghezza 25 m colore arancione	pattex nastro adesivo per riparazioni power tape lunghezza 25 m colore arancione	_@nastro_
122572943	pattex nastro adesivo per riparazioni power tape lunghezza 10 metri colore bianco	pattex nastro adesivo per riparazioni power tape lunghezza 10 metri colore bianco	_@nastro_
122572946	selitstop nastro sigillante e distanziatore	selitstop nastro sigillante e distanziatore	_@nastro_
122627170	tesa uk ltd tesa nastro per marcatura pavimenti 50 mm x 33 m bianco	tesa nastro per marcatura pavimenti 50 mm x 33 m bianco	_@nastro_
122627173	tesa uk ltd tesa nastro adesivo per mascheratura per interni rimozione senza residui fino a 3 giorni 25 mm x 50 m	tesa nastro adesivo per mascheratura per interni rimozione senza residui fino a 3 giorni 25 mm x 50 m	_@nastro_
122627177	tesa 56582 00000 00 nastro adesivo per mascheratura per carta da parati potere adesivo leggero per superfici delicate 25 m x 30 mm	tesa 56582 00000 00 nastro adesivo per mascheratura per carta da parati potere adesivo leggero per superfici delicate 25 m x 30 mm	_@nastro_
122627182	tesa 05692 00000 00 nastro biadesivo speciale per pavimenti irregolari tenuta extra forte 25 m x 50 mm	tesa 05692 00000 00 nastro biadesivo speciale per pavimenti irregolari tenuta extra forte 25 m x 50 mm	_@nastro_
122627183	tesa 55347 00020 00 nastro in velcro attacca stacca	misure 5 6 m 9 5 mm protezione dagli insetti facile da applicare	_@nastro_
122627185	tesa nastro velcro solo asola 10 m x 20 mm bianco	tesa nastro velcro solo asola 10 m x 20 mm bianco	_@nastro_
122627198	tesa 55756 00000 00 nastro biadesivo per oggetti speciale per esterni 1 5 m x 19 mm	tesa 55756 00000 00 nastro biadesivo per oggetti speciale per esterni 1 5 m x 19 mm	_@nastro_
122627209	tesa 58211 00001 00 nastro adesivo per l imballo rapido e forte multiuso 66 m x 50 mm marrone	tesa 58211 00001 00 nastro adesivo per l imballo rapido e forte multiuso 66 m x 50 mm marrone	_@nastro_
122627213	tesa 55789 00000 00 nastro biadesivo xtreme 400 kg per il fissaggio di oggetti 80 kg m 5 m x 19 mm	tesa 55789 00000 00 nastro biadesivo xtreme 400 kg per il fissaggio di oggetti 80 kg m 5 m x 19 mm	_@nastro_
122627214	tesa 55792 00007 00 nastro biadesivo per oggetti tenuta extra forte 500 kg 5 m x 19 mm	nastro biadesivo extra forte ideale per utilizzi in interni ed esterni per piastrelle modanature decorazioni armadietti portachiavi ecc... fissaggio sicuro e di lunga durata senza viti tasselli o chiodi aderisce perfettamente alle piccole irregol	_@nastro_
122627221	tesa 56454 00000 00 nastro biadesivo per pavimenti tenuta forte 10 m x 50 mm	tesa 56454 00000 00 nastro biadesivo per pavimenti tenuta forte 10 m x 50 mm	_@nastro_
122627222	tesa 05691 00000 00 nastro biadesivo speciale per pavimenti irregolari tenuta extra forte 10 m x 50 mm	tesa 05691 00000 00 nastro biadesivo speciale per pavimenti irregolari tenuta extra forte 10 m x 50 mm	_@nastro_
122655160	tesa nastro biadesivo in strisce 25 x 12 mm	tesa nastro biadesivo in strisce 25 x 12 mm	_@nastro_
122655161	tesa nastro di precisione per mascheratura per esterni 50 m x 38 mm	tesa nastro di precisione per mascheratura per esterni 50 m x 38 mm	_@nastro_
122916288	tesa 04613 00037 00 nastro adesivo professionale 50 m x 48 mm argento opaco	tape 4613 duct cloth silver 48mm 50m 04613 00037 00 di tesa manufacturer name tesa manufacturer part no 04613 00037 00	_@nastro_
122985312	syrom nastro adesivo in tela tes 702 syrom tes 702 38 mm x 25 m verde 1763 259191 syrom	1 2 €7 00 3 5 €6 84 6 10 €6 69 10 €6 63 nastro in tela plastificata a trama fitta per riparare rilegare bordare etc. disponibile in otto colori.	_@nastro_
123007544	ks tools 300.0053 rotella metrica con nastro in plastica 30m	numero di tariffa doganale 9017 8010 ean code 4042146107591 eclass no. 21160103	_@nastro_
123167830	silverline 868739 lama per sega a nastro 10 tpi	cs80 molla in acciaio al carbonio di qualità premium adatto per il taglio di sezioni medi di metalli non ferrosi plastica e legno dimensioni 1425 x 6 35 x 0 35 millimetri	_@nastro_
